Sample.Name	Gene.name	AR_mean	Num_snps	skewing_coeff	AR_adj	Skewed_XCI
7194A_XXY	BRWD3	0.555555555555556	1	0.81	0.369085173501578	TRUE
7194A_XXY	ITM2A	0.459715963986764	3	0.81	0.252361350240844	TRUE
7194A_XXY	ATRX	0.163265306122449	1	0.81	0	TRUE
7194A_XXY	CHIC1	0.318181818181818	1	0.81	0.0903577926015766	TRUE
7194A_XXY	HDAC8	0.147058823529412	1	0.81	0	TRUE
7194A_XXY	TBC1D25	0.261363636363636	2	0.81	0.0285458078015246	TRUE
7194A_XXY	KDM6A	1	1	0.81	1	TRUE
7194A_XXY	FUNDC1	0.224137931034483	1	0.81	0	TRUE
7194A_XXY	DYNLT3	0.189189189189189	1	0.81	0	TRUE
7194A_XXY	CYBB	0.296551724137931	1	0.81	0.0666178623718888	TRUE
7194A_XXY	GK	0.266604010025063	3	0.81	0.03417318871373	TRUE
7194A_XXY	APOO	0.195652173913043	1	0.81	0	TRUE
7194A_XXY	SMS	0.228070175438596	1	0.81	0	TRUE
7194A_XXY	MOSPD2	0.173913043478261	1	0.81	0	TRUE
7194A_XXY	TMSB4X	0.263197881192193	4	0.81	0.0305138363056649	TRUE
7194A_XXY	TLR7	0.154639175257732	1	0.81	0	TRUE
7194A_XXY	PRPS2	0.25609756097561	1	0.81	0.0229056543328531	TRUE
7194A_XXY	WWC3	0.220831140185979	3	0.81	0	TRUE
7194A_XXY	TBL1X	0.169190783225871	3	0.81	0	TRUE
7194A_XXY	PNPLA4	0.857142857142857	1	0.81	0.77924944812362	TRUE
7194A_XXY	PUDP	0.8533073515378	6	0.81	0.773577592016878	TRUE
7194A_XXY	FAM50A	0.183673469387755	1	0.81	0	TRUE
7194A_XXY	GDI1	0.173333333333333	1	0.81	0	TRUE
7194A_XXY	XIST	0.291578947368421	2	0.81	0.0611965907347218	TRUE
7194A_XXY	TMSB15B	0.307692307692308	1	0.81	0.0788126919140229	TRUE
7194A_XXY	PDK3	0.184372456247456	5	0.81	0	TRUE
7194A_XXY	GPR174	0.272727272727273	1	0.81	0.0407673860911275	TRUE
7196B_XXY	LAMP2	0.254325657256425	3	0.79	0	FALSE
7196B_XXY	SLC25A43	0.265989865129355	5	0.79	0.000179792777308276	FALSE
7196B_XXY	ABCD1	0.25	1	0.79	0	FALSE
7196B_XXY	FMR1	0.148148148148148	1	0.79	0	FALSE
7196B_XXY	HUWE1	0.250775915580384	2	0.79	0	FALSE
7196B_XXY	TIMP1	0.345345345345345	1	0.79	0.0875606897706342	FALSE
7196B_XXY	PIN4	0.131672597864769	1	0.79	0	FALSE
7196B_XXY	PRKX	0.876980428704566	2	0.79	0.796941820755007	FALSE
7196B_XXY	SNX12	0.270516717325228	1	0.79	0.00505762374595812	FALSE
7196B_XXY	AIFM1	0.248427672955975	1	0.79	0	FALSE
7196B_XXY	MECP2	0.259259259259259	1	0.79	0	FALSE
7196B_XXY	ZFX	0.682929546087441	6	0.79	0.509622780791133	FALSE
7196B_XXY	ELF4	0.297169811320755	1	0.79	0.0340356564019452	FALSE
7196B_XXY	BTK	0.625	1	0.79	0.430740037950664	FALSE
7196B_XXY	MSL3	0.633575300038715	5	0.79	0.442232813105194	FALSE
7196B_XXY	ZNF41	0.404255319148936	1	0.79	0.155099577549789	FALSE
7196B_XXY	MAP7D3	0.394572649572649	5	0.79	0.143836340814416	FALSE
7196B_XXY	RPS4X	0.89102789869875	3	0.79	0.819248685044018	FALSE
7196B_XXY	SMC1A	0.255639097744361	1	0.79	0	FALSE
7196B_XXY	FANCB	0.222222222222222	1	0.79	0	FALSE
7196B_XXY	MED14	0.274714052287582	2	0.79	0.00959170411029191	FALSE
7196B_XXY	MAGED1	0.25626204238921	1	0.79	0	FALSE
7196B_XXY	CXorf38	0.30718954248366	1	0.79	0.045045045045045	FALSE
7196B_XXY	PIGA	0.246753246753247	2	0.79	0	FALSE
7196B_XXY	MID1IP1	0.173913043478261	1	0.79	0	FALSE
7196B_XXY	IDS	0.329437874255117	5	0.79	0.06972067488056	FALSE
7196B_XXY	ATP7A	0.207708384558642	2	0.79	0	FALSE
7196B_XXY	BCOR	0.454545454545455	1	0.79	0.214659685863875	FALSE
7196B_XXY	RAP2C	0.402061855670103	1	0.79	0.152542372881356	FALSE
7196B_XXY	SOWAHD	0.561402064119455	4	0.79	0.347427014863505	FALSE
7196B_XXY	CD99L2	0.245397927689595	4	0.79	0	FALSE
7196B_XXY	ARHGAP4	0.305418719211823	1	0.79	0.0430946725483547	FALSE
7196B_XXY	XIAP	0.339444581220897	7	0.79	0.0809237133161678	FALSE
7196B_XXY	HMGN5	0.247978436657682	1	0.79	0	FALSE
7196B_XXY	TRAPPC2	0.536733615221987	2	0.79	0.315995863979554	FALSE
7196B_XXY	MORF4L2	0.314232902033272	1	0.79	0.0528223850494017	FALSE
7196B_XXY	RPL39	0.428571428571429	1	0.79	0.183673469387756	FALSE
7196B_XXY	MBTPS2	0.242080745341615	2	0.79	0	FALSE
7196B_XXY	ZNF275	0.298822747242956	5	0.79	0.035847466301159	FALSE
7196B_XXY	NSDHL	0.21304347826087	1	0.79	0	FALSE
7196B_XXY	MTMR1	0.315789473684211	1	0.79	0.0545454545454551	FALSE
7196B_XXY	FHL1	0.227272727272727	1	0.79	0	FALSE
7196B_XXY	MBNL3	0.275362318840579	2	0.79	0.0102929532858272	FALSE
7196B_XXY	ZNF280C	0.444444444444445	2	0.79	0.202551834130782	FALSE
7196B_XXY	RBM41	0.351351351351351	1	0.79	0.0943396226415091	FALSE
7196B_XXY	BEX2	0.666666666666667	1	0.79	0.487179487179488	FALSE
7196B_XXY	CENPI	0.234110656147009	5	0.79	0	FALSE
7196B_XXY	TRMT2B	0.419354838709677	1	0.79	0.172794117647058	FALSE
7196B_XXY	APOOL	0.313996264973959	5	0.79	0.0525605724708663	FALSE
7196B_XXY	PGK1	0.451612903225806	1	0.79	0.211136890951276	FALSE
7196B_XXY	ATRX	0.956521739130435	1	0.79	0.92619926199262	FALSE
7196B_XXY	ZXDB	0.166666666666667	1	0.79	0	FALSE
7196B_XXY	FAAH2	0.295559954751131	4	0.79	0.0322727274493205	FALSE
7196B_XXY	SPIN3	0.146428571428571	2	0.79	0	FALSE
7196B_XXY	CCDC22	0.3125	1	0.79	0.0509059534081105	FALSE
7196B_XXY	GRIPAP1	0.268606982778957	2	0.79	0.00299828078202083	FALSE
7196B_XXY	PIM2	0.463299131807419	1	0.79	0.225212496866668	FALSE
7196B_XXY	TIMM17B	0.248888888888889	1	0.79	0	FALSE
7196B_XXY	ARAF	0.1875	1	0.79	0	FALSE
7196B_XXY	DYNLT3	0.372549019607843	1	0.79	0.118457300275482	FALSE
7196B_XXY	TAB3	0.230088495575221	1	0.79	0	FALSE
7196B_XXY	POLA1	0.292682926829268	1	0.79	0.0291262135922327	FALSE
7196B_XXY	PDK3	0.453148937955086	13	0.79	0.212981309301971	FALSE
7196B_XXY	EIF1AX	0.266536964980545	1	0.79	0.000768639508071075	FALSE
7196B_XXY	PHKA2	0.333333333333333	1	0.79	0.0740740740740738	FALSE
7196B_XXY	AP1S2	0.454545454545455	1	0.79	0.214659685863875	FALSE
7196B_XXY	PIR	0.268292682926829	1	0.79	0.00265957446808488	FALSE
